1498860260,2630.940000000000,0.071400000000
1498860287,2630.900000000000,0.024000000000
1498860314,2630.940000000000,0.075800000000
1498860338,2630.900000000000,0.028500000000
1498860370,2630.950000000000,0.080300000000
1498860389,2630.910000000000,0.033000000000
1498860420,2630.950000000000,0.084700000000
1498860451,2630.910000000000,0.037400000000
1498860468,2630.950000000000,0.089100000000
1498860497,2630.910000000000,0.041800000000
1498860528,2630.960000000000,0.093600000000
1498860551,2630.920000000000,0.046300000000
1498860583,2630.960000000000,0.098000000000
1498860601,2630.920000000000,0.052500000000
1498860631,2631.080000000000,0.251200000000
1498860666,2630.940000000000,0.069600000000
1498860685,2631.100000000000,0.268000000000
1498860721,2630.950000000000,0.086400000000
1498860748,2631.110000000000,0.285100000000
1498860765,2630.960000000000,0.103500000000
1498860803,2631.130000000000,0.302200000000
1498860839,2630.980000000000,0.120600000000
1498860862,2631.140000000000,0.319400000000
1498860882,2630.990000000000,0.137800000000
1498860903,2631.150000000000,0.336500000000
1498860921,2631.010000000000,0.154900000000
1498860936,2631.170000000000,0.353300000000
1498860963,2631.020000000000,0.171700000000
1498860982,2631.180000000000,0.370400000000
1498861002,2631.030000000000,0.188800000000
1498861022,2630.890000000000,0.007200000000
1498861051,2631.050000000000,0.205900000000
1498861073,2630.900000000000,0.024300000000
1498861101,2631.060000000000,0.223100000000
1498861123,2630.910000000000,0.041400000000
1498861142,2631.080000000000,0.240200000000
1498861177,2630.930000000000,0.058600000000
1498861211,2631.090000000000,0.256900000000
1498861240,2630.940000000000,0.075300000000
1498861270,2631.100000000000,0.274100000000
1498861302,2630.960000000000,0.092500000000
1498861333,2631.120000000000,0.291200000000
1498861351,2630.970000000000,0.109600000000
1498861389,2631.130000000000,0.308300000000
1498861425,2630.980000000000,0.126700000000
1498861459,2631.140000000000,0.325500000000
1498861480,2631.000000000000,0.143900000000
1498861499,2631.160000000000,0.342200000000
1498861514,2631.010000000000,0.160600000000
1498861542,2631.170000000000,0.359300000000
1498861577,2630.970000000000,0.113800000000
1498861604,2630.910000000000,0.031500000000
1498861639,2630.980000000000,0.121400000000
1498861675,2630.910000000000,0.039100000000
1498861708,2630.990000000000,0.129100000000
1498861742,2630.920000000000,0.046900000000
1498861780,2630.990000000000,0.136900000000
1498861796,2630.920000000000,0.054600000000
1498861824,2631.000000000000,0.144700000000
1498861852,2630.930000000000,0.062400000000
1498861871,2631.000000000000,0.152400000000
1498861904,2630.940000000000,0.070200000000
1498861933,2631.010000000000,0.160000000000
1498861953,2630.940000000000,0.077700000000
1498861980,2631.020000000000,0.167800000000
1498862014,2630.950000000000,0.085500000000
1498862050,2630.880000000000,0.003200000000
1498862073,2630.960000000000,0.093300000000
1498862089,2630.890000000000,0.011000000000
1498862125,2630.960000000000,0.101000000000
1498862161,2630.900000000000,0.018800000000
1498862194,2630.970000000000,0.108800000000
1498862213,2630.900000000000,0.026500000000
1498862237,2630.970000000000,0.116400000000
1498862269,2630.910000000000,0.034100000000
